poi_id,name,latitude,longitude,category
way/340292926,Montée de la Rivière-du-Sud,46.9452874,-70.5843377,other
way/340296951,Chaval,43.6510368,-70.2683639,restaurant
way/340296956,Brackett Street Veterinary Clinic,43.6511371,-70.2680488,veterinary
way/340296976,Nightingale,43.6515418,-70.2649359,other
way/340335265,Neck Road,44.5873395,-69.5784191,other
way/340339874,Rue des Grands-Ducs,46.4032127,-71.0626894,other
way/340350895,Rue De L' Église,47.3670494,-68.3261694,other
way/340351425,Chemin Canada,47.3642728,-68.3297777,other
way/340351896,Rue Victoria,47.3735912,-68.3283591,other
way/340531446,The Farm Bar & Grille,43.1966337,-70.8706447,restaurant
way/340616719,Wood Stream,45.6546137,-70.409781,other
way/340616723,North Branch Wood Stream,45.6625883,-70.3914833,other
way/340644497,Beaver Pond,45.6736184,-70.4310953,water
way/340644541,Stony Brook,45.6950131,-70.4507096,other
way/340644549,Stony Brook,45.6795822,-70.4603158,other
way/340644558,Stony Brook,45.6612379,-70.4450994,other
way/340728045,Lebanon Town Pound,43.4123781,-70.9156082,pound
way/340751202,Wood Stream,45.6514899,-70.4474677,other
way/340970454,Ocean Gateway Garage,43.6604078,-70.2487745,parking
way/340970455,Hampton Inn Portland Downtown/Waterfront,43.6592936,-70.2507407,hotel
way/340970468,Portland Police Department Headquarters,43.6593745,-70.2524041,police
way/340970469,Cumberland County Parking Garage,43.6592813,-70.2530199,parking
way/340975330,Rue des Jades,46.6898017,-71.0804174,other
way/340975331,Rue des Turquoises,46.6891007,-71.0776976,other
way/340975332,Rue des Grenats,46.6881859,-71.077833,other
way/341060121,Blueberry Road,43.6330781,-70.2333633,other
way/341060122,Blueberry Road,43.6330162,-70.2335839,other
way/341060123,Fernwood Lane,43.6325088,-70.2332239,other
way/341068168,Boulevard Monseigneur-Numa-Pichette,47.3758899,-68.318038,other
way/341068301,Boulevard Monseigneur-Numa-Pichette,47.3767183,-68.3198086,other
way/341218461,Rue Laval,46.4475924,-71.0212129,other
way/341218462,Rue Laval,46.4486064,-71.0211039,other
way/341218463,Boulevard Taschereau Nord,46.4494879,-71.0265164,other
way/341218464,Avenue de la Seigneurie,46.448636,-71.0227336,other
way/341222545,Chub Pond,43.8199215,-70.6361706,water
way/341227934,Rue des Érables,46.6905531,-71.0580035,other
way/341328950,Abbot Evangelical Free Church,45.1869528,-69.4529957,place_of_worship
way/341469164,Chemin de la Bouée,46.8638768,-70.939188,other
way/341469165,Chemin du Beaupré,46.8624336,-70.9409402,other
way/341489100,Avenue de Gaspé Est,47.2344912,-70.244172,other
way/341517984,Entrée 50,46.8731752,-70.9253197,other
way/341537767,Chemin du Portage,47.298544,-69.8945853,other
way/341598893,Boulevard Taschereau Nord,46.4451204,-71.021315,other
way/341603322,Rue Lehoux,46.3050047,-70.9638485,other
way/341802057,Chemin de la Plage,45.4885696,-70.9018256,other
way/341941012,Harvard Street Path,43.6907999,-70.2887152,other
way/341943780,Tommy's Park,43.6578198,-70.2550715,park
way/342132653,Rue Saint-Paul,46.5134725,-70.9318469,other
way/342148976,State Theater Building,43.6540696,-70.2638533,other
way/342148984,Burnham Arms,43.6538666,-70.2648791,other
way/342148988,The Westin Portland Harborview,43.6547889,-70.2638356,hotel
way/342148992,Congress Square,43.6544005,-70.2632915,other
way/342148995,Friends & Family,43.6544693,-70.2631023,bar
way/342212109,Fieldcrest Drive,44.0037253,-70.5279583,other
way/342264540,Centre d'Intervention en Troubles d'Apprentissage inc.,47.3648521,-68.3269548,other
way/342398962,Saint John River,46.7760682,-69.6222104,other
way/342398967,Post Office Street,47.4557925,-69.227961,other
way/342622451,University Park No.20,44.9132542,-68.6718254,other
way/342687489,Northwest Roofers Ltd.,47.3894741,-68.3419078,other
way/342687874,Wise Glass Inc.,47.3858137,-68.3382638,other
way/342688483,United Pentecostal Church,47.3810191,-68.3337556,place_of_worship
way/342689687,Drs Castonguay & Pettigrew,47.3813651,-68.3335893,doctors
way/342689717,Clinique Poids Santé,47.3815686,-68.3334428,clinic
way/342689882,"Dr. Joyce Laplante, dentist",47.3776641,-68.3320692,dentist
way/342690315,Clinique de Physiothérapie d'Edmundston,47.3775251,-68.3318202,other
way/342690665,Apollo News,47.3765363,-68.3316084,convenience
way/342690887,Golden Music Shop Enr.,47.3761668,-68.3305933,pawnbroker
way/342691170,Alliance Realty Inc.,47.3756615,-68.3299228,estate_agent
way/342691946,Resto Bar Le Deck,47.3692769,-68.3243053,restaurant
way/342692558,¡Qué Padre!,47.3674803,-68.3215207,restaurant
way/342783405,Entrée 27,46.8446191,-70.9658738,other
