region_id,name,latitude,longitude,admin_level,boundary,place,country,state,county,city,parent_name,source_type
way/51736709,Bow Quarter,51.5317209,-0.0214875,neighbourhood,,neighbourhood,,,,,,way
way/51740937,Longnor Estate,51.5260933,-0.0435121,neighbourhood,,neighbourhood,,,,,,way
way/51740938,Westfield Student Village,51.525904,-0.0397993,neighbourhood,,neighbourhood,,,,,,way
way/51787780,Malmesbury East Estate,51.5289004,-0.0245527,neighbourhood,,neighbourhood,,,,,,way
way/51872750,Leopold,51.5190362,-0.0276889,neighbourhood,,neighbourhood,,,,,,way
way/51875924,Hallsville Quarter,51.5144891,0.0102567,neighbourhood,,neighbourhood,,,,,,way
way/51876156,Lincoln North Estate,51.5230184,-0.0211752,neighbourhood,,neighbourhood,,,,,,way
way/51946909,Birchfield Estate,51.5101678,-0.0233073,neighbourhood,,neighbourhood,,,,,,way
way/52002461,Virginia Quay,51.5086601,-0.0003036,neighbourhood,,neighbourhood,,,,,,way
way/52003574,Boardwalk Place,51.5055177,-0.010396,neighbourhood,,neighbourhood,,,,,,way
way/52036925,Clippers Quay,51.4919776,-0.0166038,neighbourhood,,neighbourhood,,,,,,way
way/52036926,Mill Quay,51.4921557,-0.0194203,neighbourhood,,neighbourhood,,,,,,way
way/52036929,The Odyssey,51.4922877,-0.0259713,neighbourhood,,neighbourhood,,,,,,way
way/52036931,Barkantine,51.4991594,-0.0244417,neighbourhood,,neighbourhood,,,,,,way
way/52036948,Island Point,51.4879982,-0.015963,neighbourhood,,neighbourhood,,,,,,way
way/52036950,Lockes Wharf,51.4866734,-0.0150541,neighbourhood,,neighbourhood,,,,,,way
way/52036960,Schooner Estate,51.4886489,-0.0081996,neighbourhood,,neighbourhood,,,,,,way
way/52036968,Samuda Estate,51.4966393,-0.0077774,neighbourhood,,neighbourhood,,,,,,way
way/52036983,London Yard,51.4946958,-0.0068519,neighbourhood,,neighbourhood,,,,,,way
way/52290601,Hermitage Waterside,51.5058906,-0.0673509,neighbourhood,,neighbourhood,,,,,,way
way/52333568,Rennie Estate,51.4898825,-0.057993,neighbourhood,,neighbourhood,,,,,,way
way/52588146,Rouel Road Estate,51.4940168,-0.0675504,neighbourhood,,neighbourhood,,,,,,way
way/52597652,Marine Wharf,51.4914676,-0.0371478,neighbourhood,,neighbourhood,,,,London,,way
