region_id,name,latitude,longitude,admin_level,boundary,place,country,state,county,city,parent_name,source_type
relation/2188825,Quartier de l'Europe,48.8782793,2.3151499,10,administrative,,,,,,,relation
relation/2188826,Quartier de la Madeleine,48.8708793,2.3189084,10,administrative,,,,,,,relation
relation/2189366,Gaillon,48.8692249,2.3325081,10,administrative,quarter,,,,,,relation
relation/2189371,Vivienne,48.8688741,2.3394721,10,administrative,quarter,,,,,,relation
relation/2189380,Quartier du Mail,48.8679553,2.3444711,10,administrative,quarter,,,,,,relation
relation/2189386,Bonne-Nouvelle,48.8670411,2.3504688,10,administrative,quarter,,,,,,relation
relation/2189589,Quartier Saint-Georges,48.8800636,2.3336314,10,administrative,,,,,,,relation
relation/2189594,Quartier de Rochechouart,48.8801184,2.3445436,10,administrative,,,,,,,relation
relation/2189601,Quartier de la Chaussée-d'Antin,48.873246,2.3326059,10,administrative,,,,,,,relation
relation/2189604,Quartier du Faubourg-Montmartre,48.8736995,2.3428953,10,administrative,,,,,,,relation
relation/2189634,Quartier de la Porte-Saint-Denis,48.8733687,2.3529825,10,administrative,,,,,,,relation
relation/2189676,Quartier Saint-Vincent-de-Paul,48.8801232,2.3589184,10,administrative,,,,,,,relation
relation/2189677,Quartier de l'Hôpital Saint-Louis,48.8766974,2.3680934,10,administrative,,,,,,,relation
relation/2189687,Quartier de la Porte-Saint-Martin,48.871832,2.3617978,10,administrative,,,,,,,relation
relation/2189722,Quartier des Arts-et-Métiers,48.8663401,2.357667,10,administrative,,,,,,,relation
relation/2189723,Quartier des Enfants-Rouges,48.8642452,2.3627577,10,administrative,,,,,,,relation
relation/2189724,Quartier Sainte-Avoye,48.8627393,2.3541877,10,administrative,,,,,,,relation
relation/2189886,Quartier des Archives,48.8595754,2.3618265,10,administrative,,,,,,,relation
relation/2191005,Chaillot,48.8687026,2.2924705,10,administrative,suburb,,,,,,relation
relation/2191079,Quartier de la Porte-Dauphine,48.8715819,2.2710523,10,administrative,,,,,,,relation
relation/2191088,Quartier de la Muette,48.863361,2.2607558,10,administrative,,,,,,,relation
relation/2191090,Quartier d'Auteuil,48.8503731,2.2520418,10,administrative,,,,,,,relation
relation/2191321,Quartier des Ternes,48.8801055,2.2907861,10,administrative,,,,,,,relation
relation/2191324,Quartier de la Plaine-de-Monceau,48.8857653,2.3009788,10,administrative,,,,,,,relation
relation/2191337,Quartier des Batignolles,48.8890123,2.314027,10,administrative,,,,,,,relation
relation/2191338,Quartier des Épinettes,48.8939994,2.3198633,10,administrative,,,,,,,relation
relation/2191370,Quartier de la Folie-Méricourt,48.8672707,2.3734808,10,administrative,,,,,,,relation
relation/2191371,Quartier Saint-Ambroise,48.8620089,2.3771628,10,administrative,,,,,,,relation
relation/2191397,Quartier Sainte-Marguerite,48.8523273,2.3865299,10,administrative,,,,,,,relation
relation/2191398,Quartier de la Roquette,48.8573875,2.3813432,10,administrative,,,,,,,relation
relation/2191497,Quartier de Croulebarbe,48.8339591,2.3483584,10,administrative,quarter,,,,,,relation
relation/2191498,Quartier de la Gare,48.8276554,2.3732013,10,administrative,quarter,,,,,,relation
relation/2191499,Maison-Blanche,48.8236825,2.3540659,10,administrative,quarter,,,,,,relation
relation/2191500,Quartier de la Salpêtrière,48.8379483,2.3633258,10,administrative,quarter,,,,,,relation
relation/2191530,Quartier du Montparnasse,48.8376967,2.3317811,10,administrative,,,,,,,relation
relation/2191542,Quartier de Plaisance,48.8313919,2.3140905,10,administrative,,,,,,,relation
relation/2191569,Quartier du Parc-de-Montsouris,48.8244727,2.336947,10,administrative,,,,,,,relation
relation/2191571,Quartier du Petit-Montrouge,48.8269345,2.3251058,10,administrative,,,,,,,relation
relation/2191804,Quartier Necker,48.8420555,2.3102209,10,administrative,,,,,,,relation
relation/2191839,Quartier Saint-Lambert,48.8344199,2.2967772,10,administrative,,,,,,,relation
relation/2191840,Quartier de Grenelle,48.8505531,2.2918661,10,administrative,,,,,,,relation
relation/2191841,Quartier de Javel,48.8391039,2.2790009,10,administrative,,,,,,,relation
relation/2192616,Quartier des Quinze-Vingts,48.8467364,2.3744296,10,administrative,,,,,,,relation
relation/2193876,Quartier de Charonne,48.8558929,2.4054534,10,administrative,,,,,,,relation
relation/2195026,Quartier de la Villette,48.8862593,2.3747773,10,administrative,,,,,,,relation
relation/2195038,Quartier du Combat,48.8789723,2.3798911,10,administrative,,,,,,,relation
relation/2195086,Quartier d'Amérique,48.8824551,2.3965769,10,administrative,,,,,,,relation
relation/2195087,Quartier du Pont-de-Flandre,48.8943922,2.3844809,10,administrative,,,,,,,relation
relation/2195111,Quartier Saint-Fargeau,48.8703877,2.4046795,10,administrative,,,,,,,relation
relation/2195117,Quartier de Belleville,48.8712765,2.386559,10,administrative,,,,,,,relation
relation/2195118,Quartier du Père-Lachaise,48.8636714,2.3947369,10,administrative,,,,,,,relation
relation/2195144,Quartier de la Chapelle,48.893114,2.3653203,10,administrative,,,,,,,relation
relation/2195145,Quartier de la Goutte-d'Or,48.8926738,2.3546976,10,administrative,,,,,,,relation
relation/2195154,Quartier de Clignancourt,48.8917584,2.3452459,10,administrative,,,,,,,relation
relation/2195155,Quartier des Grandes-Carrières,48.8918191,2.3348972,10,administrative,,,,,,,relation
relation/2202162,France,0.5434276,-0.0005052,2,administrative,,,,,,,relation
relation/2974998,Vignerons,48.8432179,2.4327631,10,administrative,,,,,,,relation
relation/2975187,République,48.8480551,2.4305345,10,administrative,,,,,,,relation
relation/2975188,Saint-Louis,48.847464,2.4237253,10,administrative,,,,,,,relation
relation/2975189,Sorano,48.850594,2.4402215,10,administrative,,,,,,,relation
relation/2975222,Centre Ville,48.8473992,2.4407599,10,administrative,,,,,,,relation
relation/2975223,Diderot,48.8498579,2.450197,10,administrative,,,,,,,relation
relation/2975224,Domaine du Bois,48.8472019,2.4518507,10,administrative,,,,,,,relation
relation/5830885,Quartier de Bécon,48.9021201,2.2700325,10,administrative,,,,,,,relation
relation/5830886,Quartier Cœur de Ville,48.8974897,2.2541061,10,administrative,,,,,,,relation
relation/5830887,Quartier du Faubourg de l'Arche,48.8986856,2.2390023,10,administrative,,,,,,,relation
relation/5830888,Quartier Gambetta,48.8923974,2.2486871,10,administrative,,,,,,,relation
relation/6158515,Louis Bertrand - Mirabeau - Sémard,48.8185721,2.3815014,10,administrative,,,,,,,relation
relation/6159872,Ivry Port,48.8148778,2.3971029,10,administrative,,,,,,,relation
relation/6375490,Quartier de La Boule - Champs Pierreux,48.890388,2.2087018,10,administrative,,,,,,,relation
relation/6375491,Quartier de l'Université,48.9004924,2.2138783,10,administrative,,,,,,,relation
relation/6375492,Quartier de la République,48.9030974,2.2052538,10,administrative,,,,,,,relation
relation/6375493,Quartier du Centre,48.8930212,2.1991891,10,administrative,,,,,,,relation
relation/6375494,Quartier du Chemin de l'Île,48.8993936,2.1862853,10,administrative,,,,,,,relation
relation/6375495,Quartier du Parc Nord,48.8947092,2.2239615,10,administrative,,,,,,,relation
relation/6375496,Quartier du Parc Sud,48.8884985,2.2224906,10,administrative,,,,,,,relation
relation/6375498,Quartier du Plateau - Mont-Valérien,48.880645,2.2083349,10,administrative,,,,,,,relation
relation/6375499,Quartier du Vieux-Pont - Sainte-Geneviève,48.8882062,2.1889103,10,administrative,,,,,,,relation
relation/7981217,Nouvelle Athènes,48.8783808,2.3353142,neighbourhood,,neighbourhood,,,,,,relation
relation/8330156,Village Buzenval,48.8608971,2.1933917,10,administrative,,,,,,,relation
relation/8330160,Village Coteaux,48.8782028,2.192653,10,administrative,,,,,,,relation
relation/8330161,Village Mont-Valérien,48.8718476,2.2043872,10,administrative,,,,,,,relation
relation/8330162,Village des Mazurières,48.8651864,2.1939869,10,administrative,,,,,,,relation
relation/8330164,Village du Plateau,48.8714864,2.1916633,10,administrative,,,,,,,relation
relation/8332095,Quartier Écluse-Belvédère,48.8752869,2.2305107,10,administrative,,,,,,,relation
relation/8332096,Quartier Cité-Jardins,48.8632372,2.2063289,10,administrative,,,,,,,relation
relation/8332097,Quartier République,48.863927,2.2229447,10,administrative,,,,,,,relation
relation/8332098,Quartier Centre-Ville,48.8706057,2.2265509,10,administrative,,,,,,,relation
relation/8332099,Quartier Mont-Valérien,48.8683377,2.214233,10,administrative,,,,,,,relation
relation/8332100,Quartier Liberté,48.8773376,2.2232788,10,administrative,,,,,,,relation
relation/8332320,Quartier Centre-Ville / Corentin Celton / Les Varennes,48.8260702,2.2751093,10,administrative,,,,,,,relation
relation/8332321,Quartier La Ferme / Les Îles / Les Chartreux,48.8237858,2.2481511,10,administrative,,,,,,,relation
relation/8332322,Quartier Bords et Val de Seine / Les Arches,48.8268844,2.2632448,10,administrative,,,,,,,relation
relation/8332323,Quartier Les Hauts d'Issy / Les Epinettes / Le Fort,48.8183868,2.2676388,10,administrative,,,,,,,relation
relation/8822962,Quartier Portes de Montrouge,48.8197281,2.3153324,10,administrative,,,,,,,relation
relation/8822967,Quartier Vieux Montrouge,48.8169995,2.3217688,10,administrative,,,,,,,relation
relation/10367384,Signac - Murs-à-Pêches,48.8678369,2.4555117,10,administrative,,,,,,,relation
relation/10367385,Villiers - Barbusse,48.8693179,2.4385514,10,administrative,,,,,,,relation
relation/10367739,Ramenas - Léo-Lagrange,48.8747422,2.4522398,10,administrative,,,,,,,relation
relation/10367797,Jean-Moulin - Beaumonts,48.8588132,2.4500546,10,administrative,,,,,,,relation
relation/10367925,Centre-ville,48.8620458,2.4428976,10,administrative,,,,,,,relation
relation/10368075,La Noue - Clos-Français,48.8652301,2.4297332,10,administrative,,,,,,,relation
relation/10368076,Solidarité - Carnot,48.8548618,2.4427788,10,administrative,,,,,,,relation
relation/10368110,Étienne-Marcel - Chanzy,48.8588096,2.4295865,10,administrative,,,,,,,relation
relation/10368113,Bobillot,48.8534416,2.4316756,10,administrative,,,,,,,relation
relation/10368114,Bas-Montreuil - République,48.8530054,2.4208961,10,administrative,,,,,,,relation
relation/10406108,Silly-Galliéni,48.8349182,2.2315009,10,administrative,,,,,,,relation
relation/10406109,Parchamp - Albert Kahn,48.8465661,2.2328518,10,administrative,,,,,,,relation
relation/10406110,Point du Jour,48.8306457,2.2531844,10,administrative,,,,,,,relation
relation/10406111,Rives de Seine,48.8275728,2.2379647,10,administrative,,,,,,,relation
relation/10406112,Centre Ville,48.8363397,2.242623,10,administrative,,,,,,,relation
relation/10406113,Les Princes-Marmottan,48.8417563,2.245277,10,administrative,,,,,,,relation
relation/10406292,Dhuys,48.8728779,2.4183299,10,administrative,,,,,,,relation
relation/10406293,La Noue,48.8657825,2.4271135,10,administrative,,,,,,,relation
relation/10406294,Centre Sud,48.8639378,2.4200194,10,administrative,,,,,,,relation
relation/10406295,Plateau,48.8750391,2.4297947,10,administrative,,,,,,,relation
relation/10406296,Malassis,48.8707593,2.4269133,10,administrative,,,,,,,relation
relation/10406297,Centre,48.8709926,2.4196886,10,administrative,,,,,,,relation
relation/10406298,Coutures,48.8594263,2.4186673,10,administrative,,,,,,,relation
relation/12593923,Léo Lagrange,48.8961386,2.4489096,10,administrative,,,,,,,relation
relation/12593924,Haut-Goulet - Jules Auffret,48.8877512,2.4481284,10,administrative,,,,,,,relation
relation/12593925,Centre-Ville - Mairie,48.8902217,2.454032,10,administrative,,,,,,,relation
relation/12593929,Quartier de Noisy-le-Sec I,48.884876,2.4580481,10,administrative,,,,,,,relation
relation/12593931,Boissière,48.8810606,2.4590815,10,administrative,,,,,,,relation
relation/12595740,Église,48.8908354,2.4125132,10,administrative,,,,,,,relation
relation/12595741,Petit Pantin - Les Limites,48.8918032,2.4216326,10,administrative,,,,,,,relation
relation/12595742,Mairie - Hoche,48.8933978,2.4017142,10,administrative,,,,,,,relation
relation/12595743,Quatre Chemins,48.9045942,2.406336,10,administrative,,,,,,,relation
relation/14443176,Parapluies,48.8527751,2.452445,10,administrative,,,,,,,relation
relation/15537328,Le Marais,48.8591928,2.3598823,suburb,,suburb,,,,,,relation
relation/20817290,Quartier des Groues,48.9008475,2.2267105,10,administrative,,,,,,,relation
